"Date","Department","Category","CustomerCode","Price","Quantity"
"1/18/2017","Entrees","Lamb Chops","CWM11331L8O",13,4
"6/3/2015","Kabobs","Beef","CWM11331L8O",25,12
"3/23/2015","Kabobs","Chicken","CWM11331L8O",33,11
"7/9/2014","Sides","Rice","CJB4586RO3",9,13
"11/7/2015","Sides","Rice","CWM11331L8O",9,21
"1/25/2014","Sides","Rice","CWM11331L8O",9,11
"3/9/2017","Kabobs","Lamb","CWM11331L8O",30,6
"3/6/2014","Kabobs","Chicken","CWM11331L8O",33,12
"3/5/2014","Kabobs","Chicken","CWM11331L8O",33,12
"3/31/2014","Sides","Roll","CWM11331L8O",5,14
"2/17/2016","Sides","Rice","CWM11331L8O",9,7
"12/29/2014","Sides","Rice","CWM11331L8O",9,9
"8/30/2014","Kabobs","Chicken","CWM11331L8O",33,13
"3/30/2017","Kabobs","Beef","CWM11331L8O",28,12
"9/17/2015","Sides","Yogurt","CWM11331L8O",12,6
"9/17/2014","Entrees","Beef and Broccoli","CWM11331L8O",17,12
"10/12/2015","Sides","Yogurt","CWM11331L8O",12,13
"11/17/2016","Kabobs","Beef","CWM11331L8O",28,18
"8/1/2015","Kabobs","Lamb","CWM11331L8O",28,12
"1/14/2015","Kabobs","Chicken","CWM11331L8O",33,2
"5/20/2015","Kabobs","Chicken","CWM11331L8O",33,7
"6/6/2015","Sides","Roll","CWM11331L8O",5,11
"6/18/2016","Sides","Yogurt","CWM11331L8O",12,15
"4/19/2014","Entrees","Lamb Chops","CWM11331L8O",31,5
"5/30/2016","Sides","Yogurt","CWM11331L8O",12,15
"8/10/2014","Kabobs","Beef","CO14867OXU",25,15
"4/25/2016","Entrees","Beef and Broccoli","CWM11331L8O",15,12
"7/6/2014","Kabobs","Chicken","CWM11331L8O",33,14
"1/7/2016","Kabobs","Chicken","CWM11331L8O",33,6
"6/24/2014","Entrees","Beef and Broccoli","CWM11331L8O",36,11
"10/30/2014","Sides","Yogurt","CWM11331L8O",12,17
"4/14/2016","Kabobs","Beef","CWM11331L8O",28,19
"1/19/2016","Entrees","Beef and Broccoli","CWM11331L8O",19,4
"1/24/2017","Entrees","Lamb Chops","CWM11331L8O",30,11
"4/7/2014","Entrees","Beef and Broccoli","CWM11331L8O",9,10
"3/24/2014","Entrees","Lamb Chops","CW43430UWZ",19,8
"7/28/2016","Kabobs","Chicken","CWM11331L8O",33,10
"1/28/2016","Sides","Yogurt","CWM11331L8O",12,11
"1/15/2014","Sides","Yogurt","CWM11331L8O",12,4
"3/16/2017","Sides","Yogurt","CWM11331L8O",12,12
"7/26/2015","Kabobs","Beef","CWM11331L8O",25,13
"12/4/2016","Kabobs","Chicken","CWM11331L8O",33,5
"9/8/2016","Kabobs","Beef","CWM11331L8O",28,11
"1/11/2014","Kabobs","Beef","CWM11331L8O",25,5
"7/5/2014","Kabobs","Lamb","CWM11331L8O",28,6
"9/24/2015","Entrees","Lamb Chops","CWM11331L8O",32,12
"11/12/2015","Entrees","Beef and Broccoli","CWM11331L8O",27,9
"10/24/2016","Entrees","Lamb Chops","CWM11331L8O",20,19
"11/16/2015","Kabobs","Beef","CWM11331L8O",25,4
"5/11/2014","Sides","Yogurt","CWM11331L8O",12,3
"2/5/2015","Kabobs","Beef","CWM11331L8O",25,7
"12/10/2014","Entrees","Beef and Broccoli","CWM11331L8O",15,15
"7/5/2014","Kabobs","Chicken","CWM11331L8O",33,4
"4/26/2015","Kabobs","Chicken","CWM11331L8O",33,10
"11/6/2016","Sides","Yogurt","CWM11331L8O",12,12
"11/1/2014","Kabobs","Beef","CWM11331L8O",25,9
"3/12/2014","Kabobs","Chicken","CWM11331L8O",33,13
"5/13/2014","Kabobs","Lamb","CAH115477SI",28,11
"2/24/2014","Kabobs","Beef","CWM11331L8O",25,1
"5/20/2014","Kabobs","Chicken","CWM11331L8O",33,18
"6/21/2016","Sides","Yogurt","CWM11331L8O",12,9
"8/31/2016","Kabobs","Lamb","CWM11331L8O",28,16
"5/21/2015","Kabobs","Beef","CWM11331L8O",25,16
"10/19/2014","Kabobs","Beef","CWM11331L8O",25,11
"11/1/2015","Kabobs","Chicken","CWM11331L8O",33,14
"9/24/2015","Sides","Yogurt","CWM11331L8O",12,5
"11/2/2014","Entrees","Beef and Broccoli","CB155865IJ",19,6
"6/14/2016","Kabobs","Pork","CWM11331L8O",29,13
"6/2/2014","Sides","Rice","CWM11331L8O",9,12
"6/20/2016","Sides","Yogurt","CWM11331L8O",12,8
"1/3/2017","Kabobs","Pork","CWM11331L8O",29,14
"12/15/2016","Kabobs","Chicken","CWM11331L8O",33,14
"11/28/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,7
"8/7/2014","Sides","Yogurt","CWM11331L8O",12,18
"2/27/2014","Sides","Rice","CWM11331L8O",9,10
"5/7/2015","Sides","Yogurt","CWM11331L8O",12,8
"2/21/2017","Kabobs","Lamb","CWM11331L8O",30,21
"4/30/2015","Kabobs","Beef","CWM11331L8O",25,12
"5/18/2016","Kabobs","Chicken","CWM11331L8O",33,9
"3/10/2016","Kabobs","Chicken","CWM11331L8O",33,9
"1/21/2015","Kabobs","Chicken","CWM11331L8O",33,16
"10/24/2016","Sides","Yogurt","CS310219D0H",12,11
"10/24/2016","Entrees","Lamb Chops","CWM11331L8O",18,15
"6/11/2014","Kabobs","Chicken","CWM11331L8O",33,13
"2/19/2014","Kabobs","Chicken","CWM11331L8O",33,16
"3/12/2014","Kabobs","Pork","CTW3325UHD",28,8
"10/22/2014","Sides","Rice","CWM11331L8O",9,10
"5/3/2016","Kabobs","Beef","CWM11331L8O",28,9
"5/4/2014","Kabobs","Lamb","CWM11331L8O",28,17
"2/14/2017","Sides","Rice","CWM11331L8O",9,8
"2/18/2017","Kabobs","Beef","CWM11331L8O",28,12
"2/25/2015","Entrees","Lamb Chops","CWM11331L8O",32,12
"10/10/2016","Sides","Yogurt","CWM11331L8O",12,17
"7/11/2015","Kabobs","Chicken","CWM11331L8O",33,7
"6/28/2014","Kabobs","Chicken","CWM11331L8O",33,8
"8/4/2016","Kabobs","Lamb","CWM11331L8O",28,9
"6/5/2014","Kabobs","Chicken","CWM11331L8O",33,9
"11/27/2014","Kabobs","Chicken","CWM11331L8O",33,5
"3/17/2014","Sides","Rice","CWM11331L8O",9,11
"5/26/2014","Sides","Yogurt","CZW4070U86",12,12
"7/24/2016","Kabobs","Chicken","CWM11331L8O",33,5
"10/8/2015","Sides","Yogurt","CN18169Z77",12,5
"1/31/2017","Sides","Rice","CWM11331L8O",9,13
"5/24/2014","Entrees","Beef and Broccoli","CWM11331L8O",27,7
"9/26/2016","Kabobs","Chicken","CWM11331L8O",33,10
"7/31/2016","Entrees","Beef and Broccoli","CWM11331L8O",30,13
"6/14/2015","Kabobs","Chicken","CWM11331L8O",33,16
"8/13/2014","Kabobs","Chicken","CWM11331L8O",33,15
"12/6/2015","Sides","Rice","COM8466YZA",9,1
"10/19/2014","Kabobs","Beef","CWM11331L8O",25,7
"10/28/2014","Sides","Chips","CWM11331L8O",8,15
"4/12/2016","Entrees","Beef and Broccoli","CWM11331L8O",15,20
"1/22/2014","Kabobs","Beef","CWM11331L8O",25,9
"3/13/2015","Sides","Rice","CWM11331L8O",9,20
"2/2/2014","Kabobs","Chicken","CWM11331L8O",33,6
"12/21/2014","Sides","Yogurt","CWM11331L8O",12,12
"8/30/2016","Sides","Rice","CWM11331L8O",9,9
"1/4/2015","Kabobs","Lamb","CWM11331L8O",28,11
"6/2/2016","Entrees","Beef and Broccoli","CWM11331L8O",42,8
"9/29/2015","Sides","Yogurt","CWM11331L8O",12,12
"6/18/2016","Kabobs","Beef","CQD9521ACU",28,1
"4/21/2016","Kabobs","Chicken","CWM11331L8O",33,5
"2/16/2015","Kabobs","Beef","CWM11331L8O",25,19
"8/15/2015","Kabobs","Chicken","CWM11331L8O",33,12
"3/14/2016","Sides","Yogurt","CWM11331L8O",12,5
"12/2/2014","Sides","Yogurt","CWM11331L8O",12,18
"3/19/2014","Sides","Rice","CWM11331L8O",9,13
"7/1/2015","Entrees","Beef and Broccoli","CWM11331L8O",16,2
"7/13/2014","Entrees","Lamb Chops","CWM11331L8O",28,15
"9/21/2015","Sides","Rice","CWM11331L8O",9,18
"12/29/2015","Kabobs","Chicken","CWM11331L8O",33,16
"6/25/2015","Entrees","Beef and Broccoli","CWM11331L8O",26,8
"11/24/2014","Sides","Chips","CWM11331L8O",8,9
"11/18/2015","Kabobs","Chicken","CWM11331L8O",33,14
"8/3/2014","Kabobs","Chicken","CMQ2479T1G",33,8
"4/25/2016","Kabobs","Chicken","CWM11331L8O",33,18
"10/10/2015","Sides","Yogurt","CWM11331L8O",12,17
"8/16/2014","Sides","Yogurt","CWM11331L8O",12,10
"12/3/2014","Kabobs","Chicken","CWM11331L8O",33,14
"11/18/2015","Sides","Chips","CWM11331L8O",8,11
"1/15/2015","Sides","Yogurt","CWM11331L8O",12,18
"9/11/2016","Kabobs","Beef","CWM11331L8O",28,10
"10/8/2014","Sides","Rice","CJ05374R97",9,5
"2/6/2014","Kabobs","Beef","CWM11331L8O",25,11
"1/4/2014","Kabobs","Chicken","CWM11331L8O",33,7
"5/17/2014","Entrees","Beef and Broccoli","CWM11331L8O",27,12
"9/1/2014","Kabobs","Chicken","CWM11331L8O",33,14
"10/1/2014","Sides","Yogurt","CWM11331L8O",12,11
"4/14/2016","Sides","Roll","CWM11331L8O",5,16
"1/18/2017","Kabobs","Chicken","CWM11331L8O",33,9
"4/7/2016","Sides","Yogurt","CWM11331L8O",12,19
"2/3/2014","Kabobs","Chicken","CWM11331L8O",33,15
"3/28/2015","Sides","Rice","CWM11331L8O",9,3
"5/31/2014","Sides","Yogurt","CWM11331L8O",12,20
"6/2/2015","Kabobs","Chicken","CWM11331L8O",33,18
"2/18/2015","Sides","Rice","CWM11331L8O",9,18
"7/2/2015","Kabobs","Beef","CWM11331L8O",25,16
"9/21/2015","Kabobs","Lamb","CWM11331L8O",28,8
"1/9/2017","Kabobs","Chicken","CWM11331L8O",33,11
"3/16/2016","Kabobs","Chicken","CWM11331L8O",33,13
"7/15/2014","Kabobs","Lamb","CWM11331L8O",28,11
"8/13/2014","Kabobs","Beef","CWM11331L8O",25,10
"4/27/2015","Kabobs","Chicken","CWM11331L8O",33,8
"2/19/2014","Sides","Roll","CWM11331L8O",5,14
"3/28/2016","Kabobs","Beef","CWM11331L8O",25,7
"1/5/2015","Entrees","Beef and Broccoli","CWM11331L8O",16,3
"7/26/2016","Kabobs","Beef","CWM11331L8O",28,10
"1/17/2016","Entrees","Lamb Chops","CWM11331L8O",19,10
"2/8/2016","Kabobs","Beef","CWM11331L8O",25,12
"2/18/2016","Sides","Yogurt","CWM11331L8O",12,12
"7/14/2014","Kabobs","Lamb","CWM11331L8O",28,10
"4/16/2016","Kabobs","Chicken","CWM11331L8O",33,9
"4/21/2014","Kabobs","Chicken","CWM11331L8O",33,12
"3/11/2015","Entrees","Beef and Broccoli","CWM11331L8O",17,11
"9/14/2014","Kabobs","Chicken","CWM11331L8O",33,7
"8/24/2014","Kabobs","Pork","CWM11331L8O",28,8
"6/1/2015","Kabobs","Chicken","CL87193CR1",33,16
"6/29/2016","Sides","Yogurt","CWM11331L8O",12,11
"7/8/2015","Entrees","Lamb Chops","CWM11331L8O",16,13
"2/1/2016","Kabobs","Beef","CWM11331L8O",25,6
"11/17/2015","Sides","Yogurt","CWM11331L8O",12,2
"10/16/2014","Kabobs","Beef","CM65458DTH",25,8
"6/15/2016","Sides","Yogurt","CWM11331L8O",12,21
"10/23/2014","Kabobs","Chicken","CWM11331L8O",33,8
"7/23/2016","Kabobs","Chicken","CWM11331L8O",33,13
"4/27/2014","Kabobs","Chicken","C5T377401N",33,10
"4/17/2016","Entrees","Lamb Chops","CWM11331L8O",23,15
"8/9/2015","Kabobs","Chicken","CWM11331L8O",33,15
"6/8/2014","Kabobs","Lamb","CWM11331L8O",28,17
"5/10/2015","Sides","Yogurt","CWM11331L8O",12,2
"1/29/2017","Sides","Yogurt","CWM11331L8O",12,14
"7/27/2014","Kabobs","Beef","CWM11331L8O",25,3
"7/9/2014","Kabobs","Chicken","CWM11331L8O",33,20
"11/30/2014","Kabobs","Chicken","CWM11331L8O",33,10
"2/27/2014","Kabobs","Chicken","CWM11331L8O",33,14
"8/2/2016","Sides","Yogurt","CWM11331L8O",12,13
"9/13/2014","Sides","Yogurt","CWM11331L8O",12,12
"7/10/2014","Kabobs","Lamb","CWM11331L8O",28,13
"6/14/2014","Kabobs","Beef","CWM11331L8O",25,17
"4/8/2015","Sides","Yogurt","CK46729VZL",12,9
"10/15/2016","Kabobs","Chicken","CWM11331L8O",33,18
"4/30/2014","Entrees","Lamb Chops","CQD3805FW3",24,12
"2/27/2014","Entrees","Lamb Chops","CWM11331L8O",9,10
"2/8/2014","Entrees","Lamb Chops","CWM11331L8O",21,7
"10/21/2015","Entrees","Lamb Chops","CWM11331L8O",33,11
"1/18/2015","Entrees","Lamb Chops","CWM11331L8O",15,9
"9/1/2015","Kabobs","Pork","CWM11331L8O",28,12
"4/20/2016","Kabobs","Chicken","CWM11331L8O",33,9
"3/23/2017","Sides","Rice","CWM11331L8O",9,17
"2/28/2015","Sides","Yogurt","CWM11331L8O",12,2
"10/28/2014","Sides","Yogurt","CWM11331L8O",12,14
"11/10/2015","Kabobs","Lamb","CWM11331L8O",28,12
"4/27/2015","Kabobs","Chicken","CWM11331L8O",33,5
"10/1/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,16
"2/1/2015","Entrees","Lamb Chops","C0X62506LS",15,16
"12/20/2015","Kabobs","Chicken","CWM11331L8O",33,9
"8/9/2015","Kabobs","Chicken","CWM11331L8O",33,5
"3/4/2015","Kabobs","Chicken","CYD6461P4B",33,3
"9/17/2015","Kabobs","Chicken","CWM11331L8O",33,20
"6/23/2014","Kabobs","Chicken","CWM11331L8O",33,19
"7/1/2014","Kabobs","Beef","CWM11331L8O",25,7
"8/31/2015","Kabobs","Lamb","CBE7897H5N",28,10
"7/30/2014","Kabobs","Chicken","CWM11331L8O",33,4
"8/31/2016","Kabobs","Chicken","CWM11331L8O",33,8
"10/6/2014","Kabobs","Beef","CWM11331L8O",25,12
"9/18/2014","Entrees","Beef and Broccoli","COZ5235SY7",27,7
"7/18/2016","Kabobs","Beef","C5697220ZH",28,10
"4/5/2016","Kabobs","Lamb","CWM11331L8O",28,8
"9/7/2016","Sides","Yogurt","CWM11331L8O",12,6
"7/12/2015","Kabobs","Chicken","CWM11331L8O",33,18
"11/8/2015","Kabobs","Pork","CWM11331L8O",28,17
"3/29/2014","Kabobs","Chicken","CWM11331L8O",33,10
"2/25/2014","Kabobs","Beef","CWM11331L8O",25,13
"7/21/2016","Sides","Yogurt","CWM11331L8O",12,6
"10/22/2014","Kabobs","Chicken","CWM11331L8O",33,13
"3/26/2017","Sides","Chips","CWM11331L8O",8,10
"9/17/2015","Entrees","Lamb Chops","CWM11331L8O",29,4
"7/26/2016","Kabobs","Chicken","CWM11331L8O",33,16
"9/22/2016","Entrees","Lamb Chops","CUL100800MO",28,5
"5/25/2015","Kabobs","Chicken","CWM11331L8O",33,10
"12/24/2015","Kabobs","Beef","CWM11331L8O",25,18
"5/26/2014","Kabobs","Beef","CWM11331L8O",25,8
"7/27/2016","Kabobs","Beef","CWM11331L8O",28,7
"1/24/2016","Sides","Rice","CND8697HRQ",9,15
"7/4/2016","Kabobs","Pork","C0T9654V3M",29,8
"7/27/2014","Kabobs","Chicken","CWM11331L8O",33,10
"4/26/2016","Kabobs","Chicken","CWM11331L8O",33,12
"4/5/2015","Sides","Roll","CWM11331L8O",5,18
"10/31/2016","Sides","Yogurt","CWM11331L8O",12,13
"8/17/2015","Sides","Yogurt","CWM11331L8O",12,18
"5/31/2014","Entrees","Lamb Chops","CWM11331L8O",33,12
"12/15/2016","Entrees","Lamb Chops","CWM11331L8O",19,10
"10/28/2015","Kabobs","Chicken","CWM11331L8O",33,11
"11/9/2016","Kabobs","Lamb","CWM11331L8O",28,14
"4/22/2015","Kabobs","Beef","CK56846UFL",25,11
"5/8/2016","Sides","Yogurt","CWM11331L8O",12,15
"11/12/2016","Sides","Yogurt","CWM11331L8O",12,9
"5/25/2016","Sides","Roll","CWM11331L8O",5,20
"1/13/2016","Entrees","Beef and Broccoli","CAM8652RN1",36,13
"9/6/2014","Entrees","Beef and Broccoli","CFY5106CUR",26,8
"7/10/2014","Kabobs","Chicken","CWM11331L8O",33,14
"10/26/2016","Kabobs","Chicken","CWM11331L8O",33,12
"7/6/2015","Kabobs","Beef","CWM11331L8O",25,11
"8/18/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,9
"5/13/2014","Kabobs","Chicken","CWM11331L8O",33,15
"5/25/2014","Sides","Roll","CWM11331L8O",5,13
"6/24/2015","Kabobs","Beef","CWM11331L8O",25,6
"8/5/2015","Kabobs","Beef","CWM11331L8O",25,15
"10/8/2016","Kabobs","Beef","CWM11331L8O",28,12
"3/19/2014","Kabobs","Chicken","CWM11331L8O",33,12
"3/8/2014","Kabobs","Beef","CWM11331L8O",25,16
"10/7/2014","Kabobs","Beef","CWM11331L8O",25,4
"2/25/2016","Sides","Yogurt","CWM11331L8O",12,16
"2/1/2017","Sides","Yogurt","CWM11331L8O",12,8
"2/19/2014","Kabobs","Beef","CWM11331L8O",25,17
"1/9/2014","Kabobs","Pork","CWM11331L8O",28,7
"7/2/2015","Kabobs","Chicken","CWM11331L8O",33,12
"3/31/2015","Kabobs","Beef","CWM11331L8O",25,15
"5/11/2016","Kabobs","Chicken","CWM11331L8O",33,2
"3/3/2015","Entrees","Beef and Broccoli","CWM11331L8O",16,11
"9/29/2014","Sides","Yogurt","CWM11331L8O",12,17
"1/5/2017","Kabobs","Chicken","CWM11331L8O",33,9
"1/18/2014","Sides","Rice","CWM11331L8O",9,11
"10/23/2016","Sides","Roll","CWM11331L8O",5,12
"10/28/2014","Kabobs","Beef","CWM11331L8O",25,12
"1/20/2016","Kabobs","Beef","CWM11331L8O",25,14
"11/21/2015","Sides","Rice","CWM11331L8O",9,10
"7/14/2016","Kabobs","Chicken","CWM11331L8O",33,9
"1/30/2014","Kabobs","Chicken","CWM11331L8O",33,22
"11/9/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,12
"1/7/2017","Sides","Yogurt","CXO105851LC",12,16
"7/19/2014","Sides","Rice","CWM11331L8O",9,1
"9/3/2015","Kabobs","Beef","CWM11331L8O",25,12
"10/12/2014","Sides","Yogurt","CWM11331L8O",12,5
"8/24/2014","Sides","Roll","CWM11331L8O",5,14
"8/10/2014","Sides","Yogurt","CWM11331L8O",12,11
"11/6/2014","Sides","Yogurt","CWM11331L8O",12,4
"7/21/2014","Kabobs","Chicken","CWM11331L8O",33,19
"1/30/2016","Entrees","Beef and Broccoli","CWM11331L8O",29,11
"8/19/2014","Entrees","Beef and Broccoli","CWM11331L8O",24,4
"9/21/2015","Kabobs","Beef","CWM11331L8O",25,7
"3/6/2014","Kabobs","Chicken","CWM11331L8O",33,9
"1/1/2017","Sides","Yogurt","CWM11331L8O",12,5
"10/13/2014","Sides","Rice","CWM11331L8O",9,21
"1/26/2016","Sides","Yogurt","CWM11331L8O",12,15
"3/16/2016","Kabobs","Beef","CP58974Z4V",25,8
"11/3/2015","Sides","Yogurt","CWM11331L8O",12,5
"9/10/2015","Kabobs","Beef","CWM11331L8O",25,12
"7/16/2014","Kabobs","Chicken","CWM11331L8O",33,7
"7/15/2014","Kabobs","Beef","CYT4642EO5",25,9
"8/8/2015","Kabobs","Chicken","CWM11331L8O",33,11
"11/6/2014","Kabobs","Chicken","CWM11331L8O",33,12
"6/25/2016","Sides","Yogurt","CWM11331L8O",12,7
"7/13/2016","Sides","Yogurt","C4N9696EGI",12,18
"3/12/2014","Sides","Rice","CWM11331L8O",9,16
"1/29/2017","Sides","Yogurt","CWM11331L8O",12,13
"1/30/2016","Kabobs","Chicken","CWM11331L8O",33,17
"6/23/2015","Kabobs","Chicken","CWM11331L8O",33,17
"6/22/2015","Kabobs","Chicken","CWM11331L8O",33,5
"12/20/2014","Kabobs","Lamb","CWM11331L8O",28,11
"7/3/2016","Kabobs","Lamb","CWM11331L8O",28,19
"7/12/2016","Sides","Rice","CWM11331L8O",9,7
"6/18/2014","Sides","Roll","CWM11331L8O",5,14
"3/19/2015","Kabobs","Beef","CWM11331L8O",25,7
"1/15/2015","Sides","Rice","CWM11331L8O",9,7
"5/17/2014","Sides","Yogurt","CWM11331L8O",12,9
"6/2/2015","Sides","Roll","CWM11331L8O",5,18
"9/10/2015","Entrees","Lamb Chops","CWM11331L8O",21,12
"1/21/2014","Sides","Roll","CWM11331L8O",5,13
"2/25/2014","Kabobs","Chicken","CWM11331L8O",33,10
"4/25/2016","Kabobs","Beef","CWM11331L8O",28,10
"4/30/2014","Kabobs","Chicken","CWM11331L8O",33,14
"3/2/2017","Kabobs","Beef","CWM11331L8O",28,13
"6/6/2016","Kabobs","Chicken","C7U9450KLY",33,22
"9/3/2014","Kabobs","Beef","CWM11331L8O",25,19
"10/10/2016","Sides","Yogurt","CWM11331L8O",12,8
"2/12/2015","Sides","Rice","CWM11331L8O",9,13
"3/22/2016","Kabobs","Chicken","CWM11331L8O",33,15
"6/18/2014","Kabobs","Lamb","CWM11331L8O",28,10
"4/19/2015","Kabobs","Beef","CWM11331L8O",25,9
"12/4/2014","Entrees","Lamb Chops","CWM11331L8O",34,11
"11/13/2014","Sides","Yogurt","CWM11331L8O",12,18
"3/17/2014","Sides","Yogurt","CWM11331L8O",12,16
"9/13/2016","Sides","Rice","CWM11331L8O",9,8
"9/23/2014","Kabobs","Chicken","CWM11331L8O",33,13
"5/19/2016","Sides","Yogurt","CWM11331L8O",12,18
"11/12/2014","Entrees","Beef and Broccoli","CWM11331L8O",29,10
"6/1/2015","Kabobs","Beef","CWM11331L8O",25,6
"2/10/2016","Kabobs","Beef","CWM11331L8O",25,20
"2/18/2017","Kabobs","Chicken","CWM11331L8O",33,11
"1/16/2014","Kabobs","Beef","CWM11331L8O",25,6
"3/27/2017","Kabobs","Beef","CWM11331L8O",28,10
"7/19/2015","Kabobs","Chicken","CWM11331L8O",33,9
"2/26/2014","Kabobs","Chicken","CWM11331L8O",33,17
"11/12/2014","Kabobs","Beef","CWM11331L8O",25,15
"6/1/2016","Kabobs","Chicken","CWM11331L8O",33,11
"2/7/2015","Entrees","Beef and Broccoli","CWM11331L8O",30,12
"1/16/2014","Kabobs","Beef","C2I26908NC",25,13
"2/3/2016","Sides","Rice","CWM11331L8O",9,8
"11/26/2016","Entrees","Beef and Broccoli","CWM11331L8O",29,19
"1/23/2017","Sides","Roll","CWM11331L8O",5,13
"1/19/2015","Sides","Yogurt","CWM11331L8O",12,13
"1/10/2017","Kabobs","Beef","CWM11331L8O",28,18
"5/26/2015","Kabobs","Beef","CWM11331L8O",25,16
"10/17/2015","Kabobs","Beef","CWM11331L8O",25,20
"1/23/2017","Entrees","Lamb Chops","CWM11331L8O",19,7
"2/2/2017","Entrees","Beef and Broccoli","CWM11331L8O",19,5
"10/27/2016","Sides","Rice","CWM11331L8O",9,11
"5/12/2014","Sides","Yogurt","C4U3932Y03",12,8
"3/27/2014","Kabobs","Beef","CWM11331L8O",25,11
"4/27/2016","Sides","Yogurt","CWM11331L8O",12,5
"7/7/2015","Sides","Yogurt","CWM11331L8O",12,14
"11/27/2014","Kabobs","Chicken","CWM11331L8O",33,9
"1/27/2014","Sides","Yogurt","CWM11331L8O",12,4
"1/8/2015","Sides","Rice","CWM11331L8O",9,9
"3/23/2017","Sides","Rice","CWM11331L8O",9,19
"8/13/2015","Kabobs","Beef","CWM11331L8O",25,14
"4/16/2015","Kabobs","Beef","CWM11331L8O",25,12
"10/27/2016","Kabobs","Chicken","CWM11331L8O",33,15
"11/3/2016","Kabobs","Lamb","CWM11331L8O",28,19
"5/6/2015","Kabobs","Chicken","CIP6953O6D",33,8
"9/1/2014","Entrees","Beef and Broccoli","CWM11331L8O",27,13
"2/7/2016","Kabobs","Beef","CWM11331L8O",25,9
"11/30/2014","Kabobs","Beef","CWM11331L8O",25,15
"6/17/2015","Kabobs","Chicken","CD87348QYF",33,13
"3/23/2015","Sides","Roll","CWM11331L8O",5,19
"9/17/2014","Sides","Rice","C465202MBU",9,16
"5/14/2015","Sides","Yogurt","CWM11331L8O",12,15
"8/5/2014","Kabobs","Chicken","CWM11331L8O",33,10
"6/17/2015","Kabobs","Beef","CWM11331L8O",25,13
"11/6/2014","Kabobs","Chicken","CWM11331L8O",33,20
"10/12/2014","Kabobs","Beef","CWM11331L8O",25,10
"9/19/2016","Kabobs","Chicken","CWM11331L8O",33,10
"5/26/2014","Sides","Yogurt","C1R4103P27",12,7
"7/27/2014","Entrees","Lamb Chops","CWM11331L8O",15,16
"11/19/2014","Kabobs","Lamb","CWM11331L8O",28,8
"8/27/2016","Sides","Yogurt","CWM11331L8O",12,6
"8/23/2016","Sides","Yogurt","CWM11331L8O",12,12
"2/15/2015","Kabobs","Beef","CWM11331L8O",25,17
"10/16/2014","Kabobs","Chicken","CWM11331L8O",33,17
"1/22/2014","Kabobs","Chicken","CWM11331L8O",33,13
"4/13/2016","Kabobs","Lamb","CWM11331L8O",28,20
"7/3/2014","Kabobs","Pork","CWM11331L8O",28,16
"8/21/2016","Entrees","Beef and Broccoli","CWM11331L8O",16,13
"1/14/2014","Sides","Rice","CWM11331L8O",9,22
"7/2/2016","Kabobs","Chicken","CWM11331L8O",33,6
"7/13/2015","Sides","Roll","CRN7549E4U",5,16
"8/30/2015","Entrees","Beef and Broccoli","CWM11331L8O",26,11
"1/10/2015","Kabobs","Beef","CHA5454U25",25,11
"10/31/2015","Kabobs","Chicken","CWM11331L8O",33,10
"7/16/2015","Sides","Yogurt","CWM11331L8O",12,9
"5/3/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,7
"1/14/2016","Kabobs","Chicken","CWM11331L8O",33,15
"6/7/2014","Kabobs","Chicken","CWM11331L8O",33,7
"10/22/2015","Sides","Rice","CWM11331L8O",9,17
"10/2/2014","Entrees","Lamb Chops","CWM11331L8O",32,4
"4/11/2015","Sides","Yogurt","CWM11331L8O",12,4
"7/12/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,13
"10/26/2016","Kabobs","Chicken","CWM11331L8O",33,10
"1/27/2015","Kabobs","Beef","CWM11331L8O",25,6
"3/22/2016","Kabobs","Lamb","CWM11331L8O",28,13
"3/26/2014","Sides","Yogurt","CWM11331L8O",12,14
"4/9/2016","Kabobs","Pork","CWM11331L8O",29,5
"4/30/2014","Entrees","Beef and Broccoli","CWM11331L8O",14,14
"3/15/2014","Kabobs","Beef","CWM11331L8O",25,9
"5/24/2016","Kabobs","Chicken","CWM11331L8O",33,3
"7/8/2014","Kabobs","Chicken","CWM11331L8O",33,17
"12/29/2014","Sides","Yogurt","CWM11331L8O",12,11
"6/11/2015","Kabobs","Beef","CWM11331L8O",25,18
"4/2/2016","Kabobs","Beef","CWM11331L8O",25,12
"5/12/2015","Kabobs","Chicken","CWM11331L8O",33,9
"12/15/2014","Sides","Roll","CWM11331L8O",5,9
"4/20/2016","Kabobs","Beef","CWM11331L8O",28,7
"9/15/2014","Sides","Yogurt","CWM11331L8O",12,22
"9/24/2014","Sides","Rice","CWM11331L8O",9,8
"9/10/2016","Kabobs","Lamb","CWM11331L8O",28,10
"7/21/2016","Sides","Yogurt","CWM11331L8O",12,19
"9/4/2014","Kabobs","Chicken","CWM11331L8O",33,5
"4/3/2014","Kabobs","Lamb","CWM11331L8O",28,14
"12/12/2015","Sides","Rice","CWM11331L8O",9,7
"9/5/2015","Kabobs","Chicken","CWM11331L8O",33,7
"10/26/2015","Kabobs","Chicken","CWM11331L8O",33,7
