"Invoice","Whs","EventDate","EventType","Div","SplitVendors","ItemorServiceDescription","ItemDept","DoorCount","MembersSampled","UnitsPurchased","UnitsSold","UnitCost","UnitTax","ProductChargeplusTax","LaborCharge","SupplyCharge","LaborandSupplyTax","EnhancementMiscOther","Total"
"I-969327","Whs-206","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,290 customers",0,24,"86","$10.39",0,249.36,163,8.5,0,-49.01,371.85
"I-969327","Whs-207","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,928 customers",0,15,"66","$10.39",0,155.85,163,8.5,0,-37.5,289.85
"I-969327","Whs-208","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,175 customers",0,14,"65","$10.39",0,145.46,163,8.5,0,-35,281.96
"I-969327","Whs-209","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,352 customers",0,22,"107","$10.39",0,228.58,163,8.5,0,-55,345.08
"I-969327","Whs-210","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,985 customers",0,18,"91","$10.39",0,187.02,163,8.5,0,-45,313.52
"I-969327","Whs-211","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,224 customers",0,15,"72","$10.39",0,155.85,163,8.5,0,-37.5,289.85
"I-969327","Whs-212","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,215 customers",0,12,"82","$10.39",0,124.68,163,8.5,0,-30,266.18
"I-969327","Whs-213","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,293 customers",0,12,"53","$10.39",0,124.68,163,8.5,0,-30,266.18
"I-969327","Whs-214","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,190 customers",0,16,"61","$10.39",0,166.24,163,8.5,0,-40,297.74
"I-969327","Whs-215","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,545 customers",0,23,"83","$10.39",0,238.97,163,8.5,0,-57.5,352.97
"I-969327","Whs-216","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,571 customers",0,14,"81","$10.39",0,145.46,163,8.5,0,-24.01,292.95
"I-969327","Whs-217","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,655 customers",0,16,"68","$10.39",0,166.24,163,8.5,0,-26.01,311.73
"I-969327","Whs-219","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","5,283 customers",0,24,"92","$10.39",0,249.36,163,8.5,0,-60,360.86
"I-969327","Whs-220","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,616 customers",0,19,"58","$10.39",0,197.41,163,8.5,0,-47.5,321.41
"I-969327","Whs-221","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,827 customers",0,16,"61","$10.39",0,166.24,163,8.5,0,-40,297.74
"I-969327","Whs-222","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","5,211 customers",0,19,"83","$10.79",9.66,214.67,163,8.5,14.8055,-47.5,353.4755
"I-969327","Whs-306","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,485 customers",0,8,"21","$9.99",0,79.92,163,8.5,0,0,251.42
"I-969327","Whs-223","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,428 customers",0,20,"85","$10.39",0,207.8,163,8.5,0,-40.01,339.29
"I-969327","Whs-335","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,114 customers",0,12,"37","$9.99",0,119.88,163,8.5,0,0,291.38
"I-969327","Whs-224","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,351 customers",0,16,"46","$10.39",0,166.24,163,8.5,0,-40,297.74
"I-969327","Whs-225","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","2,468 customers",0,17,"57","$10.79",7.64,191.07,163,8.5,12.4972,-42.5,332.5672
"I-969327","Whs-307","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,928 customers",0,6,"15","$9.99",0,59.94,163,8.5,0,0,231.44
"I-969327","Whs-226","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,046 customers",0,18,"57","$10.39",0,187.02,163,8.5,0,-45,313.52
"I-969327","Whs-308","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,229 customers",0,16,"42","$9.99",0,159.84,163,8.5,0,0,331.34
"I-969327","Whs-309","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,084 customers",0,12,"30","$9.99",0,119.88,163,8.5,0,0,291.38
"I-969327","Whs-310","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,806 customers",0,7,"20","$9.99",0,69.93,163,8.5,0,0,241.43
"I-969327","Whs-227","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","5,625 customers",0,13,"93","$10.39",0,135.07,163,8.5,0,-32.5,274.07
"I-969327","Whs-311","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,330 customers",0,8,"38","$9.99",0,79.92,163,8.5,0,0,251.42
"I-969327","Whs-228","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,152 customers",0,11,"72","$10.39",0,114.29,163,8.5,0,-27.5,258.29
"I-969327","Whs-229","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,248 customers",0,20,"74","$10.39",0,207.8,163,8.5,0,-36.01,343.29
"I-969327","Whs-312","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,196 customers",0,7,"17","$9.99",0,69.93,163,8.5,0,0,241.43
"I-969327","Whs-313","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,249 customers",0,20,"41","$9.99",0,199.8,163,8.5,0,0,371.3
"I-969327","Whs-314","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,868 customers",0,8,"21","$9.99",0,79.92,163,8.5,0,0,251.42
"I-969327","Whs-315","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,199 customers",0,14,"33","$9.99",0,139.86,163,8.5,0,11.89,323.25
"I-969327","Whs-231","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,323 customers",0,18,"77","$10.39",0,187.02,163,8.5,0,-31.01,327.51
"I-969327","Whs-232","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","7,201 customers",0,16,"85","$10.79",8.13,180.77,163,8.5,13.6863,-40,325.9563
"I-969327","Whs-233","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,446 customers",0,20,"65","$10.39",0,207.8,163,8.5,0,-50,329.3
"I-969327","Whs-316","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,008 customers",0,12,"40","$9.99",0,119.88,163,8.5,0,0,291.38
"I-969327","Whs-234","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,042 customers",0,22,"86","$10.39",0,228.58,163,8.5,0,-55,345.08
"I-969327","Whs-317","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,198 customers",0,6,"22","$9.99",0,59.94,163,8.5,0,11.99,243.43
"I-969327","Whs-235","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,723 customers",0,18,"62","$10.39",0,187.02,163,8.5,0,-45,313.52
"I-969327","Whs-236","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,258 customers",0,21,"86","$10.39",0,218.19,163,8.5,0,-52.5,337.19
"I-969327","Whs-237","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,456 customers",0,20,"106","$10.39",0,207.8,163,8.5,0,-40.01,339.29
"I-969327","Whs-318","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,433 customers",0,12,"35","$9.99",0,119.88,163,8.5,0,0,291.38
"I-969327","Whs-254","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,407 customers",0,18,"65","$10.39",0,187.02,163,8.5,0,-45,313.52
"I-969327","Whs-238","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,716 customers",0,19,"86","$10.39",0,197.41,163,8.5,0,-47.5,321.41
"I-969327","Whs-239","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","7,400 customers",0,26,"106","$10.39",0,270.14,163,8.5,0,-51.01,390.63
"I-969327","Whs-319","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,288 customers",0,15,"41","$9.99",0,149.85,163,8.5,0,11.99,333.34
"I-969327","Whs-240","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,076 customers",0,17,"53","$10.39",0,176.63,163,8.5,0,-42.5,305.63
"I-969327","Whs-241","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","2,968 customers",0,20,"64","$10.39",0,207.8,163,8.5,0,-50,329.3
"I-969327","Whs-320","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,253 customers",0,10,"36","$9.99",0,99.9,163,8.5,0,11.99,283.39
"I-969327","Whs-242","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","3,230 customers",0,19,"66","$10.79",9.66,214.67,163,8.5,14.8055,-47.5,353.4755
"I-969327","Whs-321","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,344 customers",0,9,"22","$9.99",0,89.91,163,8.5,0,0,261.41
"I-969327","Whs-243","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,726 customers",0,15,"74","$10.39",0,155.85,163,8.5,0,-37.5,289.85
"I-969327","Whs-322","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,095 customers",0,15,"34","$9.99",0,149.85,163,8.5,0,0,321.35
"I-969327","Whs-334","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,457 customers",0,11,"9","$9.99",0,109.89,163,8.5,0,11.99,293.38
"I-969327","Whs-245","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","4,996 customers",0,20,"64","$10.39",0,207.8,163,8.5,0,-50,329.3
"I-969327","Whs-323","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","3,240 customers",0,13,"30","$9.99",0,129.87,163,8.5,0,0,301.37
"I-969327","Whs-324","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,645 customers",0,16,"27","$9.99",7.2,167.04,163,8.5,0,12.53,351.07
"I-969327","Whs-325","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,548 customers",0,12,"32","$9.99",0,119.88,163,8.5,0,0,291.38
"I-969327","Whs-326","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,384 customers",0,7,"17","$9.99",0,69.93,163,8.5,0,0,241.43
"I-969327","Whs-327","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,923 customers",0,11,"48","$9.99",0,109.89,163,8.5,0,11.99,293.38
"I-969327","Whs-336","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,674 customers",0,10,"20","$9.99",3,102.9,163,8.5,0,0,274.4
"I-969327","Whs-328","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,238 customers",0,7,"20","$9.99",0,69.93,163,8.5,0,0,241.43
"I-969327","Whs-329","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,945 customers",0,9,"43","$9.99",0,89.91,163,8.5,0,13.99,275.4
"I-969327","Whs-330","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,409 customers",0,5,"11","$9.99",3.75,53.7,163,8.5,0,0,225.2
"I-969327","Whs-474","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,150 customers",0,6,"18","$9.99",1.2,61.14,163,8.5,0,-2.85,229.79
"I-969327","Whs-246","2020-04-20","Regular","D",NA,"Cinnamon and Apple Biscuits","Dept-02","2,732 customers",0,11,"72","$10.39",0,114.29,163,8.5,0,-17.51,268.28
"I-969327","Whs-479","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","2,295 customers",0,8,"26","$9.99",6.81,86.73,163,8.5,0,0,258.23
"I-969327","Whs-331","2020-04-20","Regular","F",NA,"Cinnamon and Apple Biscuits","Dept-02","1,258 customers",0,6,"20","$9.99",0,59.94,163,8.5,0,0,231.44
"I-969327","Whs-256","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,515 customers",0,12,"50","$13.59",0,163.08,163,8.5,0,11.99,346.57
"I-969327","Whs-257","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","5,251 customers",0,15,"35","$13.59",0,203.85,163,8.5,0,0,375.35
"I-969327","Whs-258","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,838 customers",0,9,"14","$13.59",0,122.31,163,8.5,0,0,293.81
"I-969327","Whs-259","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,523 customers",0,17,"24","$13.59",0,231.03,163,8.5,0,0,402.53
"I-969327","Whs-260","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,865 customers",0,16,"36","$13.59",0,217.44,163,8.5,0,13.99,402.93
"I-969327","Whs-261","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,496 customers",0,12,"22","$13.59",0,163.08,163,8.5,0,0,334.58
"I-969327","Whs-262","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,681 customers",0,17,"47","$13.59",0,231.03,163,8.5,0,11.99,414.52
"I-969327","Whs-263","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,619 customers",0,10,"35","$13.59",0,135.9,163,8.5,0,9.97,317.37
"I-969327","Whs-264","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,838 customers",0,12,"39","$13.59",0,163.08,163,8.5,0,0,334.58
"I-969327","Whs-265","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,401 customers",0,10,"33","$13.59",0,135.9,163,8.5,0,0,307.4
"I-969327","Whs-266","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,102 customers",0,11,"27","$13.59",0,149.49,136,7,0,0,292.49
"I-969327","Whs-267","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,428 customers",0,16,"63","$13.59",0,217.44,163,8.5,0,0,388.94
"I-969327","Whs-268","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,969 customers",0,18,"48","$13.59",0,244.62,163,8.5,0,13.99,430.11
"I-969327","Whs-270","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,873 customers",0,22,"27","$13.59",0,298.98,163,8.5,0,0,470.48
"I-969327","Whs-337","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","5,814 customers",0,10,"23","$13.59",0,135.9,163,8.5,0,0,307.4
"I-969327","Whs-338","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,434 customers",0,16,"33","$13.59",0,217.44,163,8.5,0,11.99,400.93
"I-969327","Whs-273","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","5,368 customers",0,16,"39","$13.59",0,217.44,163,8.5,0,18.99,407.93
"I-969327","Whs-339","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,409 customers",0,7,"40","$13.59",0,95.13,163,8.5,0,0,266.63
"I-969327","Whs-276","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,780 customers",0,15,"34","$13.59",0,203.85,163,8.5,0,11.99,387.34
"I-969327","Whs-277","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,239 customers",0,13,"14","$13.59",0,176.67,163,8.5,0,0,348.17
"I-969327","Whs-278","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,366 customers",0,20,"37","$13.59",0,271.8,163,8.5,0,0,443.3
"I-969327","Whs-279","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","6,602 customers",0,16,"47","$13.59",0,217.44,163,8.5,0,0,388.94
"I-969327","Whs-280","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,904 customers",0,18,"54","$13.59",0,244.62,163,8.5,0,11.99,428.11
"I-969327","Whs-281","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,119 customers",0,17,"38","$13.59",0,231.03,163,8.5,0,27.49,430.02
"I-969327","Whs-284","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,678 customers",0,18,"53","$13.59",0,244.62,163,8.5,0,0,416.12
"I-969327","Whs-285","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,229 customers",0,12,"23","$13.59",0,163.08,163,8.5,0,0,334.58
"I-969327","Whs-286","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,568 customers",0,20,"41","$13.59",0,271.8,163,8.5,0,0,443.3
"I-969327","Whs-287","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,433 customers",0,14,"34","$13.59",0,190.26,163,8.5,0,0,361.76
"I-969327","Whs-288","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,191 customers",0,16,"29","$13.59",0,217.44,163,8.5,0,0,388.94
"I-969327","Whs-289","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","5,662 customers",0,15,"36","$13.59",0,203.85,163,8.5,0,0,375.35
"I-969327","Whs-290","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,849 customers",0,15,"36","$13.59",0,203.85,163,8.5,0,0,375.35
"I-969327","Whs-291","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,418 customers",0,16,"43","$13.59",0,217.44,163,8.5,0,0,388.94
"I-969327","Whs-292","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,408 customers",0,14,"40","$13.59",0,190.26,163,8.5,0,0,361.76
"I-969327","Whs-293","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,285 customers",0,18,"38","$13.59",0,244.62,163,8.5,0,11.99,428.11
"I-969327","Whs-294","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","5,779 customers",0,21,"60","$13.59",0,285.39,163,8.5,0,0,456.89
"I-969327","Whs-295","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,134 customers",0,8,"37","$13.59",0,108.72,163,8.5,0,0,280.22
"I-969327","Whs-296","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,046 customers",0,12,"37","$13.59",0,163.08,163,8.5,0,0,334.58
"I-969327","Whs-297","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,775 customers",0,10,"34","$13.59",0,135.9,163,8.5,0,0,307.4
"I-969327","Whs-298","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","5,654 customers",0,9,"14","$13.59",0,122.31,163,8.5,0,0,293.81
"I-969327","Whs-299","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,124 customers",0,19,"67","$13.59",0,258.21,163,8.5,0,13.99,443.7
"I-969327","Whs-300","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,620 customers",0,10,"29","$13.59",0,135.9,163,8.5,0,0,307.4
"I-969327","Whs-301","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,854 customers",0,15,"39","$13.59",0,203.85,163,8.5,0,0,375.35
"I-969327","Whs-340","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","4,051 customers",0,20,"33","$13.59",0,271.8,163,8.5,0,0,443.3
"I-969327","Whs-302","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","5,759 customers",0,19,"40","$13.59",0,258.21,163,8.5,0,11.99,441.7
"I-969327","Whs-303","2020-04-20","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","2,827 customers",0,15,"35","$13.59",0,203.85,163,8.5,0,11.99,387.34
"I-969327","Whs-1","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,567 customers",0,8,"17","$9.99",0,79.92,92,4.25,0,12.39,188.56
"I-969327","Whs-2","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,037 customers",0,10,"24","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-3","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,096 customers",0,10,"8","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-5","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,715 customers",0,6,"20","$9.99",0,59.94,92,4.25,0,0,156.19
"I-969327","Whs-6","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,252 customers",0,6,"23","$10.39",0,62.34,92,4.25,0,0,158.59
"I-969327","Whs-7","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,647 customers",0,8,"20","$9.99",0,79.92,92,4.25,0,0,176.17
"I-969327","Whs-8","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,981 customers",0,10,"44","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-9","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,549 customers",0,10,"17","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-10","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,887 customers",0,8,"15","$9.99",0,79.92,92,4.25,0,0,176.17
"I-969327","Whs-11","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,468 customers",0,8,"25","$10.39",0,83.12,92,4.25,0,0,179.37
"I-969327","Whs-12","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,681 customers",0,10,"23","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-13","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,271 customers",0,5,"23","$9.99",0,49.95,92,4.25,0,0,146.2
"I-969327","Whs-14","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,851 customers",0,8,"33","$9.99",0,79.92,92,4.25,0,0,176.17
"I-969327","Whs-15","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,708 customers",0,8,"25","$9.99",0,79.92,92,4.25,0,0,176.17
"I-969327","Whs-138","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,339 customers",0,6,"23","$9.99",0,59.94,92,4.25,0,0,156.19
"I-969327","Whs-17","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,287 customers",0,10,"20","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-18","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,619 customers",0,8,"13","$9.99",0,79.92,92,4.25,0,0,176.17
"I-969327","Whs-19","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,899 customers",0,10,"32","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-20","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,711 customers",0,9,"25","$9.99",0,89.91,92,4.25,0,0,186.16
"I-969327","Whs-21","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","1,853 customers",0,7,"16","$9.99",0,69.93,92,4.25,0,13.99,180.17
"I-969327","Whs-22","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,283 customers",0,12,"27","$9.99",0,119.88,92,4.25,0,0,216.13
"I-969327","Whs-23","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","854 customers",0,6,"6","$10.39",3.12,65.46,92,4.25,4.8125,0,166.5225
"I-969327","Whs-24","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,952 customers",0,14,"26","$9.99",0,139.86,92,4.25,0,0,236.11
"I-969327","Whs-25","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,583 customers",0,12,"28","$9.99",0,119.88,92,4.25,0,5.39,221.52
"I-969327","Whs-26","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,459 customers",0,5,"12","$9.99",0,49.95,92,4.25,0,0,146.2
"I-969327","Whs-27","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,592 customers",0,8,"18","$9.99",2.4,82.32,92,4.25,0,3.49,182.06
"I-969327","Whs-28","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,491 customers",0,10,"24","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-29","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,192 customers",0,7,"8","$9.99",4.2,74.13,92,4.25,0,0,170.38
"I-969327","Whs-30","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,830 customers",0,9,"20","$9.99",2.7,92.61,92,4.25,0,0,188.86
"I-969327","Whs-31","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,185 customers",0,9,"25","$9.99",0,89.91,92,4.25,0,0,186.16
"I-969327","Whs-32","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,863 customers",0,8,"18","$9.99",2.4,82.32,92,4.25,0,3.49,182.06
"I-969327","Whs-33","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,440 customers",0,6,"11","$9.99",1.8,61.74,92,4.25,0,0,157.99
"I-969327","Whs-34","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,941 customers",0,6,"4","$9.99",0,59.94,92,4.25,0,0,156.19
"I-969327","Whs-35","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","1,703 customers",0,8,"8","$9.99",0,79.92,92,4.25,0,0,176.17
"I-969327","Whs-448","2020-04-21","Regular","H",NA,"Apple Scones","Dept-01","2,506 customers",0,10,"18","$10.59",2.12,108.02,163,8.5,0,0,279.52
"I-969327","Whs-36","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","2,080 customers",0,6,"13","$9.99",0,59.94,92,4.25,0,0,156.19
"I-969327","Whs-37","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,288 customers",0,10,"18","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-38","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,031 customers",0,8,"25","$9.99",0,79.92,92,4.25,0,0,176.17
"I-969327","Whs-39","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","3,527 customers",0,10,"10","$9.99",0,99.9,92,4.25,0,0,196.15
"I-969327","Whs-40","2020-04-21","Split","A","Noodle Waffle","Apple Scones","Dept-01","4,266 customers",0,8,"24","$9.99",0,79.92,92,4.25,0,0,176.17
